Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2015,NOV,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.36,
SURVEY,2015,OCT,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.56,
SURVEY,2015,SEP,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.62,
SURVEY,2014,APR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,14,
SURVEY,2014,AUG,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,12.5,
SURVEY,2014,DEC,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,10,
SURVEY,2014,FEB,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,13.2,
SURVEY,2014,JAN,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,12.8,
SURVEY,2014,JUL,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,13.4,
SURVEY,2014,JUN,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,14.4,
SURVEY,2014,MAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,13.4,
SURVEY,2014,MARKETING YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,10,
SURVEY,2014,MAY,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,14.7,
SURVEY,2014,NOV,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,10.1,
SURVEY,2014,OCT,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,10.1,
SURVEY,2014,SEP,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,11.2,
SURVEY,2013,APR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,14.1,
SURVEY,2013,AUG,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,14.4,
SURVEY,2013,DEC,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,13.1,
SURVEY,2013,FEB,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,14.4,
SURVEY,2013,JAN,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,13.9,
SURVEY,2013,JUL,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,15.1,
SURVEY,2013,JUN,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,14.9,
SURVEY,2013,MAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,14.4,
SURVEY,2013,MARKETING YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,12.8,
SURVEY,2013,MAY,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,14.6,
SURVEY,2013,NOV,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,12.7,
SURVEY,2013,OCT,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,12.2,
SURVEY,2013,SEP,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,12.9,
SURVEY,2012,APR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,13.4,
SURVEY,2012,AUG,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,16.6,
SURVEY,2012,DEC,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,14,
SURVEY,2012,FEB,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,12.2,
SURVEY,2012,JAN,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,11.9,
SURVEY,2012,JUL,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,14.8,
SURVEY,2012,JUN,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,14.1,
SURVEY,2012,MAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,12.9,
SURVEY,2012,MARKETING YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,14,
SURVEY,2012,MAY,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,13.7,
SURVEY,2012,NOV,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,14.1,
SURVEY,2012,OCT,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,13.9,
SURVEY,2012,SEP,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,13.5,
SURVEY,2011,APR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,12.4,
SURVEY,2011,AUG,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,13.4,
SURVEY,2011,DEC,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,11.4,
SURVEY,2011,FEB,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,12.9,
SURVEY,2011,JAN,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,11.5,
SURVEY,2011,JUL,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,12.9,
SURVEY,2011,JUN,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,12.4,
SURVEY,2011,MAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,12,
SURVEY,2011,MARKETING YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,12.4,
SURVEY,2011,MAY,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,12.6,
SURVEY,2011,NOV,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,11.9,
SURVEY,2011,OCT,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,11.7,
SURVEY,2011,SEP,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,13.4,
SURVEY,2010,APR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.55,
SURVEY,2010,AUG,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,10.2,
SURVEY,2010,DEC,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,11.6,
SURVEY,2010,FEB,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.59,
SURVEY,2010,JAN,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.86,
SURVEY,2010,JUL,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.98,
SURVEY,2010,JUN,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.42,
SURVEY,2010,MAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.33,
SURVEY,2010,MARKETING YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,10.8,
SURVEY,2010,MAY,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.85,
SURVEY,2010,NOV,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,10.8,
SURVEY,2010,OCT,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,10.2,
SURVEY,2010,SEP,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.8,
SURVEY,2009,APR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.66,
SURVEY,2009,AUG,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,11.5,
SURVEY,2009,DEC,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,10,
SURVEY,2009,FEB,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.01,
SURVEY,2009,JAN,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.79,
SURVEY,2009,JUL,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,11.1,
SURVEY,2009,JUN,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,11.2,
SURVEY,2009,MAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.06,
SURVEY,2009,MARKETING YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.62,
SURVEY,2009,MAY,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,10.5,
SURVEY,2009,NOV,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.55,
SURVEY,2009,OCT,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.39,
SURVEY,2009,SEP,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.88,
SURVEY,2008,APR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,11.4,
SURVEY,2008,AUG,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,12.6,
SURVEY,2008,DEC,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.97,
SURVEY,2008,FEB,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,11.8,
SURVEY,2008,JAN,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.64,
SURVEY,2008,JUL,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,13.8,
SURVEY,2008,JUN,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,13,
SURVEY,2008,MAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,11.6,
SURVEY,2008,MARKETING YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.8,
SURVEY,2008,MAY,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,11.9,
SURVEY,2008,NOV,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.19,
SURVEY,2008,OCT,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.88,
SURVEY,2008,SEP,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,10.3,
SURVEY,2007,APR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.64,
SURVEY,2007,AUG,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.47,
SURVEY,2007,DEC,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,10.3,
SURVEY,2007,FEB,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.76,
SURVEY,2007,JAN,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.1,
SURVEY,2007,JUL,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.35,
SURVEY,2007,JUN,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.35,
SURVEY,2007,MAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.65,
SURVEY,2007,MARKETING YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.83,
SURVEY,2007,MAY,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,7.07,
SURVEY,2007,NOV,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.99,
SURVEY,2007,OCT,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.17,
SURVEY,2007,SEP,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,8.13,
SURVEY,2006,APR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.42,
SURVEY,2006,AUG,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.38,
SURVEY,2006,DEC,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.83,
SURVEY,2006,FEB,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.41,
SURVEY,2006,JAN,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.83,
SURVEY,2006,JUL,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.45,
SURVEY,2006,JUN,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.75,
SURVEY,2006,MAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.36,
SURVEY,2006,MARKETING YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.04,
SURVEY,2006,MAY,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.56,
SURVEY,2006,NOV,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.79,
SURVEY,2006,OCT,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.44,
SURVEY,2006,SEP,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,4.98,
SURVEY,2005,APR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.86,
SURVEY,2005,AUG,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.25,
SURVEY,2005,DEC,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.78,
SURVEY,2005,FEB,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.35,
SURVEY,2005,JAN,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.33,
SURVEY,2005,JUL,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.4,
SURVEY,2005,JUN,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.29,
SURVEY,2005,MAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.81,
SURVEY,2005,MARKETING YEAR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.64,
SURVEY,2005,MAY,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.08,
SURVEY,2005,NOV,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.46,
SURVEY,2005,OCT,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.7,
SURVEY,2005,SEP,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,5.8,
SURVEY,2004,APR,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,9.31,
SURVEY,2004,AUG,,STATE,WISCONSIN,55,,,,,,,00000000,,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",TOTAL,NOT SPECIFIED,6.58,
